t_code_units,ps
-1.251800000000000068e+02,-8.239497276474200760e+01
-1.250799999999999983e+02,-8.232915156905200149e+01
-1.249800000000000040e+02,-8.226333037336200960e+01
-1.248799999999999955e+02,-8.219750917767200349e+01
-1.247800000000000011e+02,-8.213168798198199738e+01
-1.246800000000000068e+02,-8.206586678629200549e+01
-1.245799999999999983e+02,-8.200004559060199938e+01
-1.244800000000000040e+02,-8.193422439491200748e+01
-1.243799999999999955e+02,-8.186840319922200138e+01
-1.242800000000000011e+02,-8.180258200353199527e+01
-1.241800000000000068e+02,-8.173676080784200337e+01
-1.240799999999999983e+02,-8.167093961215199727e+01
-1.239800000000000040e+02,-8.160511841646200537e+01
-1.238799999999999955e+02,-8.153929722077199926e+01
-1.237800000000000011e+02,-8.147347602508200737e+01
-1.236800000000000068e+02,-8.140765482939200126e+01
-1.235799999999999983e+02,-8.134183363370199515e+01
-1.234800000000000040e+02,-8.127601243801200326e+01
-1.233799999999999955e+02,-8.121019124232199715e+01
-1.232800000000000011e+02,-8.114437004663200526e+01
-1.231800000000000068e+02,-8.107854885094199915e+01
-1.230799999999999983e+02,-8.101272765525199304e+01
-1.229800000000000040e+02,-8.094690645956200115e+01
-1.228799999999999955e+02,-8.088108526387199504e+01
-1.227800000000000011e+02,-8.081526406818200314e+01
-1.226800000000000068e+02,-8.074944287249201125e+01
-1.225799999999999983e+02,-8.068362167680200514e+01
-1.224800000000000040e+02,-8.061780048111199903e+01
-1.223799999999999955e+02,-8.055197928542199293e+01
-1.222800000000000011e+02,-8.048615808973200103e+01
-1.221800000000000068e+02,-8.042033689404200913e+01
-1.220799999999999983e+02,-8.035451569835200303e+01
-1.219800000000000040e+02,-8.028869450266199692e+01
-1.218799999999999955e+02,-8.022287330697199081e+01
-1.217800000000000011e+02,-8.015705211128199892e+01
-1.216800000000000068e+02,-8.009123091559200702e+01
-1.215799999999999983e+02,-8.002540971990200092e+01
-1.214800000000000040e+02,-7.995958852421200902e+01
-1.213799999999999955e+02,-7.989376732852200291e+01
-1.212800000000000011e+02,-7.982794613283199681e+01
-1.211800000000000068e+02,-7.976212493714200491e+01
-1.210799999999999983e+02,-7.969630374145199880e+01
-1.209800000000000040e+02,-7.963048254576200691e+01
-1.208799999999999955e+02,-7.956466135007200080e+01
-1.207800000000000011e+02,-7.949884015438199469e+01
-1.206800000000000068e+02,-7.943301895869200280e+01
-1.205799999999999983e+02,-7.936719776300199669e+01
-1.204800000000000040e+02,-7.930137656731200479e+01
-1.203799999999999955e+02,-7.923555537162199869e+01
-1.202800000000000011e+02,-7.916973417593200679e+01
-1.201800000000000068e+02,-7.910391298024200069e+01
-1.200799999999999983e+02,-7.903809178455199458e+01
-1.199800000000000040e+02,-7.897227058886200268e+01
-1.198799999999999955e+02,-7.890644939317199658e+01
-1.197800000000000011e+02,-7.884062819748200468e+01
-1.196800000000000068e+02,-7.877480700179199857e+01
-1.195799999999999983e+02,-7.870898580610200668e+01
-1.194800000000000040e+02,-7.864316461041200057e+01
-1.193799999999999955e+02,-7.857734341472199446e+01
-1.192800000000000011e+02,-7.851152221903200257e+01
-1.191800000000000068e+02,-7.844570102334201067e+01
-1.190799999999999983e+02,-7.837987982765200456e+01
-1.189800000000000040e+02,-7.831405863196199846e+01
-1.188799999999999955e+02,-7.824823743627199235e+01
-1.187800000000000011e+02,-7.818241624058200046e+01
-1.186800000000000068e+02,-7.811659504489200856e+01
-1.185799999999999983e+02,-7.805077384920200245e+01
-1.184800000000000040e+02,-7.798495265351199635e+01
-1.183799999999999955e+02,-7.791913145782200445e+01
-1.182800000000000011e+02,-7.785331026213199834e+01
-1.181800000000000068e+02,-7.778748906644200645e+01
-1.180799999999999983e+02,-7.772166787075200034e+01
-1.179800000000000040e+02,-7.765584667506200844e+01
-1.178799999999999955e+02,-7.759002547937200234e+01
-1.177800000000000011e+02,-7.752420428368199623e+01
-1.176800000000000068e+02,-7.745838308799200433e+01
-1.175799999999999983e+02,-7.739256189230199823e+01
-1.174800000000000040e+02,-7.732674069661200633e+01
-1.173799999999999955e+02,-7.726091950092200022e+01
-1.172800000000000011e+02,-7.719509830523200833e+01
-1.171800000000000068e+02,-7.712927710954200222e+01
-1.170799999999999983e+02,-7.706345591385199612e+01
-1.169800000000000040e+02,-7.699763471816200422e+01
-1.168799999999999955e+02,-7.693181352247199811e+01
-1.167800000000000011e+02,-7.686599232678200622e+01
-1.166800000000000068e+02,-7.680017113109200011e+01
-1.165799999999999983e+02,-7.673434993540199400e+01
-1.164800000000000040e+02,-7.666852873971200211e+01
-1.163799999999999955e+02,-7.660270754402199600e+01
-1.162800000000000011e+02,-7.653688634833200410e+01
-1.161799999999999926e+02,-7.647106515264199800e+01
-1.160799999999999983e+02,-7.640524395695200610e+01
-1.159800000000000040e+02,-7.633942276126199999e+01
-1.158799999999999955e+02,-7.627360156557199389e+01
-1.157800000000000011e+02,-7.620778036988200199e+01
-1.156799999999999926e+02,-7.614195917419199588e+01
-1.155799999999999983e+02,-7.607613797850200399e+01
-1.154800000000000040e+02,-7.601031678281199788e+01
-1.153799999999999955e+02,-7.594449558712199178e+01
-1.152800000000000011e+02,-7.587867439143199988e+01
-1.151799999999999926e+02,-7.581285319574199377e+01
-1.150799999999999983e+02,-7.574703200005200188e+01
-1.149800000000000040e+02,-7.568121080436200998e+01
-1.148799999999999955e+02,-7.561538960867200387e+01
-1.147800000000000011e+02,-7.554956841298199777e+01
-1.146799999999999926e+02,-7.548374721729199166e+01
-1.145799999999999983e+02,-7.541792602160199976e+01
-1.144800000000000040e+02,-7.535210482591200787e+01
-1.143799999999999955e+02,-7.528628363022200176e+01
-1.142800000000000011e+02,-7.522046243453199565e+01
-1.141799999999999926e+02,-7.515464123884198955e+01
-1.140799999999999983e+02,-7.508882004315199765e+01
-1.139800000000000040e+02,-7.502299884746200576e+01
-1.138799999999999955e+02,-7.495717765177199965e+01
-1.137800000000000011e+02,-7.489135645608200775e+01
-1.136799999999999926e+02,-7.482553526039200165e+01
-1.135799999999999983e+02,-7.475971406470199554e+01
-1.134800000000000040e+02,-7.469389286901200364e+01
-1.133799999999999955e+02,-7.462807167332199754e+01
-1.132800000000000011e+02,-7.456225047763200564e+01
-1.131799999999999926e+02,-7.449642928194199953e+01
-1.130799999999999983e+02,-7.443060808625199343e+01
-1.129800000000000040e+02,-7.436478689056200153e+01
-1.128799999999999955e+02,-7.429896569487199542e+01
-1.127800000000000011e+02,-7.423314449918200353e+01
-1.126799999999999926e+02,-7.416732330349199742e+01
-1.125799999999999983e+02,-7.410150210780200553e+01
-1.124800000000000040e+02,-7.403568091211199942e+01
-1.123799999999999955e+02,-7.396985971642199331e+01
-1.122800000000000011e+02,-7.390403852073200142e+01
-1.121799999999999926e+02,-7.383821732504199531e+01
-1.120799999999999983e+02,-7.377239612935200341e+01
-1.119800000000000040e+02,-7.370657493366199731e+01
-1.118799999999999955e+02,-7.364075373797199120e+01
-1.117800000000000011e+02,-7.357493254228199930e+01
-1.116799999999999926e+02,-7.350911134659199320e+01
-1.115799999999999983e+02,-7.344329015090200130e+01
-1.114800000000000040e+02,-7.337746895521200940e+01
-1.113799999999999955e+02,-7.331164775952200330e+01
-1.112800000000000011e+02,-7.324582656383199719e+01
-1.111799999999999926e+02,-7.318000536814199108e+01
-1.110799999999999983e+02,-7.311418417245199919e+01
-1.109800000000000040e+02,-7.304836297676200729e+01
-1.108799999999999955e+02,-7.298254178107200119e+01
-1.107800000000000011e+02,-7.291672058538199508e+01
-1.106799999999999926e+02,-7.285089938969198897e+01
-1.105799999999999983e+02,-7.278507819400199708e+01
-1.104800000000000040e+02,-7.271925699831200518e+01
-1.103799999999999955e+02,-7.265343580262199907e+01
-1.102800000000000011e+02,-7.258761460693200718e+01
-1.101799999999999926e+02,-7.252179341124200107e+01
-1.100799999999999983e+02,-7.245597221555199496e+01
-1.099800000000000040e+02,-7.239015101986200307e+01
-1.098799999999999955e+02,-7.232432982417199696e+01
-1.097800000000000011e+02,-7.225850862848200507e+01
-1.096799999999999926e+02,-7.219268743279199896e+01
-1.095799999999999983e+02,-7.212686623710199285e+01
-1.094800000000000040e+02,-7.206104504141200096e+01
-1.093799999999999955e+02,-7.199522384572199485e+01
-1.092800000000000011e+02,-7.192940265003200295e+01
-1.091799999999999926e+02,-7.186358145434199685e+01
-1.090799999999999983e+02,-7.179776025865200495e+01
-1.089800000000000040e+02,-7.173193906296199884e+01
-1.088799999999999955e+02,-7.166611786727199274e+01
-1.087800000000000011e+02,-7.160029667158200084e+01
-1.086799999999999926e+02,-7.153447547589199473e+01
-1.085799999999999983e+02,-7.146865428020200284e+01
-1.084800000000000040e+02,-7.140283308451199673e+01
-1.083799999999999955e+02,-7.133701188882199062e+01
-1.082800000000000011e+02,-7.127119069313199873e+01
-1.081799999999999926e+02,-7.120536949744199262e+01
-1.080799999999999983e+02,-7.113954830175200073e+01
-1.079800000000000040e+02,-7.107372710606200883e+01
-1.078799999999999955e+02,-7.100790591037200272e+01
-1.077800000000000011e+02,-7.094208471468199662e+01
-1.076799999999999926e+02,-7.087626351899199051e+01
-1.075799999999999983e+02,-7.081044232330199861e+01
-1.074800000000000040e+02,-7.074462112761200672e+01
-1.073799999999999955e+02,-7.067879993192200061e+01
-1.072800000000000011e+02,-7.061297873623199450e+01
-1.071799999999999926e+02,-7.054715754054200261e+01
-1.070799999999999983e+02,-7.048133634485199650e+01
-1.069800000000000040e+02,-7.041551514916200460e+01
-1.068799999999999955e+02,-7.034969395347199850e+01
-1.067800000000000011e+02,-7.028387275778200660e+01
-1.066799999999999926e+02,-7.021805156209200049e+01
-1.065799999999999983e+02,-7.015223036640199439e+01
-1.064800000000000040e+02,-7.008640917071200249e+01
-1.063799999999999955e+02,-7.002058797502199639e+01
-1.062800000000000011e+02,-6.995476677933200449e+01
-1.061799999999999926e+02,-6.988894558364199838e+01
-1.060799999999999983e+02,-6.982312438795200649e+01
-1.059800000000000040e+02,-6.975730319226200038e+01
-1.058799999999999955e+02,-6.969148199657199427e+01
-1.057800000000000011e+02,-6.962566080088200238e+01
-1.056799999999999926e+02,-6.955983960519199627e+01
-1.055799999999999983e+02,-6.949401840950200437e+01
-1.054800000000000040e+02,-6.942819721381199827e+01
-1.053799999999999955e+02,-6.936237601812199216e+01
-1.052800000000000011e+02,-6.929655482243200026e+01
-1.051799999999999926e+02,-6.923073362674199416e+01
-1.050799999999999983e+02,-6.916491243105200226e+01
-1.049800000000000040e+02,-6.909909123536199616e+01
-1.048799999999999955e+02,-6.903327003967200426e+01
-1.047800000000000011e+02,-6.896744884398199815e+01
-1.046799999999999926e+02,-6.890162764829199205e+01
-1.045799999999999983e+02,-6.883580645260200015e+01
-1.044800000000000040e+02,-6.876998525691200825e+01
-1.043799999999999955e+02,-6.870416406122200215e+01
-1.042800000000000011e+02,-6.863834286553199604e+01
-1.041799999999999926e+02,-6.857252166984198993e+01
-1.040799999999999983e+02,-6.850670047415199804e+01
-1.039800000000000040e+02,-6.844087927846200614e+01
-1.038799999999999955e+02,-6.837505808277200003e+01
-1.037800000000000011e+02,-6.830923688708200814e+01
-1.036799999999999926e+02,-6.824341569139200203e+01
-1.035799999999999983e+02,-6.817759449570199592e+01
-1.034800000000000040e+02,-6.811177330001200403e+01
-1.033799999999999955e+02,-6.804595210432199792e+01
-1.032800000000000011e+02,-6.798013090863200603e+01
-1.031799999999999926e+02,-6.791430971294199992e+01
-1.030799999999999983e+02,-6.784848851725199381e+01
-1.029800000000000040e+02,-6.778266732156200192e+01
-1.028799999999999955e+02,-6.771684612587199581e+01
-1.027800000000000011e+02,-6.765102493018200391e+01
-1.026799999999999926e+02,-6.758520373449199781e+01
-1.025799999999999983e+02,-6.751938253880200591e+01
-1.024800000000000040e+02,-6.745356134311199980e+01
-1.023799999999999955e+02,-6.738774014742199370e+01
-1.022800000000000011e+02,-6.732191895173200180e+01
-1.021799999999999926e+02,-6.725609775604199569e+01
-1.020799999999999983e+02,-6.719027656035200380e+01
-1.019800000000000040e+02,-6.712445536466199769e+01
-1.018799999999999955e+02,-6.705863416897199158e+01
-1.017800000000000011e+02,-6.699281297328199969e+01
-1.016799999999999926e+02,-6.692699177759199358e+01
-1.015799999999999983e+02,-6.686117058190200169e+01
-1.014800000000000040e+02,-6.679534938621200979e+01
-1.013799999999999955e+02,-6.672952819052200368e+01
-1.012800000000000011e+02,-6.666370699483199758e+01
-1.011799999999999926e+02,-6.659788579914199147e+01
-1.010799999999999983e+02,-6.653206460345199957e+01
-1.009800000000000040e+02,-6.646624340776200768e+01
-1.008799999999999955e+02,-6.640042221207200157e+01
-1.007800000000000011e+02,-6.633460101638199546e+01
-1.006799999999999926e+02,-6.626877982069198936e+01
-1.005799999999999983e+02,-6.620295862500199746e+01
-1.004800000000000040e+02,-6.613713742931200557e+01
-1.003799999999999955e+02,-6.607131623362199946e+01
-1.002800000000000011e+02,-6.600549503793200756e+01
-1.001799999999999926e+02,-6.593967384224200146e+01
-1.000799999999999983e+02,-6.587385264655199535e+01
-9.998000000000000398e+01,-6.580803145086200345e+01
-9.987999999999999545e+01,-6.574221025517199735e+01
-9.978000000000000114e+01,-6.567638905948200545e+01
-9.967999999999999261e+01,-6.561056786379199934e+01
-9.957999999999999829e+01,-6.554474666810199324e+01
-9.948000000000000398e+01,-6.547892547241200134e+01
-9.937999999999999545e+01,-6.541310427672199523e+01
-9.928000000000000114e+01,-6.534728308103200334e+01
-9.917999999999999261e+01,-6.528146188534199723e+01
-9.907999999999999829e+01,-6.521564068965200534e+01
-9.898000000000000398e+01,-6.514981949396199923e+01
-9.887999999999999545e+01,-6.508399829827199312e+01
-9.878000000000000114e+01,-6.501817710258200123e+01
-9.867999999999999261e+01,-6.495235590689199512e+01
-9.857999999999999829e+01,-6.488653471120200322e+01
-9.848000000000000398e+01,-6.482071351551199712e+01
-9.837999999999999545e+01,-6.475489231982199101e+01
-9.828000000000000114e+01,-6.468907112413199911e+01
-9.817999999999999261e+01,-6.462324992844199301e+01
-9.807999999999999829e+01,-6.455742873275200111e+01
-9.798000000000000398e+01,-6.449160753706200921e+01
-9.787999999999999545e+01,-6.442578634137200311e+01
-9.778000000000000114e+01,-6.435996514568199700e+01
-9.767999999999999261e+01,-6.429414394999199089e+01
-9.757999999999999829e+01,-6.422832275430199900e+01
-9.748000000000000398e+01,-6.416250155861200710e+01
-9.737999999999999545e+01,-6.409668036292200100e+01
-9.728000000000000114e+01,-6.403085916723199489e+01
-9.717999999999999261e+01,-6.396503797154199589e+01
-9.707999999999999829e+01,-6.389921677585199689e+01
-9.698000000000000398e+01,-6.383339558016200499e+01
-9.687999999999999545e+01,-6.376757438447199888e+01
-9.678000000000000114e+01,-6.370175318878199988e+01
-9.667999999999999261e+01,-6.363593199309199377e+01
-9.657999999999999829e+01,-6.357011079740200188e+01
-9.648000000000000398e+01,-6.350428960171200288e+01
-9.637999999999999545e+01,-6.343846840602199677e+01
-9.628000000000000114e+01,-6.337264721033199777e+01
-9.617999999999999261e+01,-6.330682601464199877e+01
-9.607999999999999829e+01,-6.324100481895199977e+01
-9.598000000000000398e+01,-6.317518362326200076e+01
-9.587999999999999545e+01,-6.310936242757199466e+01
-9.578000000000000114e+01,-6.304354123188200276e+01
-9.567999999999999261e+01,-6.297772003619199666e+01
-9.557999999999999829e+01,-6.291189884050199765e+01
-9.548000000000000398e+01,-6.284607764481200576e+01
-9.537999999999999545e+01,-6.278025644912199965e+01
-9.528000000000000114e+01,-6.271443525343200065e+01
-9.517999999999999261e+01,-6.264861405774199454e+01
-9.507999999999999829e+01,-6.258279286205200265e+01
-9.498000000000000398e+01,-6.251697166636200365e+01
-9.487999999999999545e+01,-6.245115047067199754e+01
-9.478000000000000114e+01,-6.238532927498199854e+01
-9.467999999999999261e+01,-6.231950807929199243e+01
-9.457999999999999829e+01,-6.225368688360200053e+01
-9.448000000000000398e+01,-6.218786568791200153e+01
-9.437999999999999545e+01,-6.212204449222199543e+01
-9.428000000000000114e+01,-6.205622329653200353e+01
-9.417999999999999261e+01,-6.199040210084199742e+01
-9.407999999999999829e+01,-6.192458090515199842e+01
-9.398000000000000398e+01,-6.185875970946200653e+01
-9.387999999999999545e+01,-6.179293851377200042e+01
-9.378000000000000114e+01,-6.172711731808200142e+01
-9.367999999999999261e+01,-6.166129612239199531e+01
-9.357999999999999829e+01,-6.159547492670199631e+01
-9.348000000000000398e+01,-6.152965373101200441e+01
-9.337999999999999545e+01,-6.146383253532199831e+01
-9.328000000000000114e+01,-6.139801133963199931e+01
-9.317999999999999261e+01,-6.133219014394199320e+01
-9.307999999999999829e+01,-6.126636894825200130e+01
-9.298000000000000398e+01,-6.120054775256200230e+01
-9.287999999999999545e+01,-6.113472655687199619e+01
-9.278000000000000114e+01,-6.106890536118200430e+01
-9.267999999999999261e+01,-6.100308416549199819e+01
-9.257999999999999829e+01,-6.093726296980199919e+01
-9.248000000000000398e+01,-6.087144177411200019e+01
-9.237999999999999545e+01,-6.080562057842199408e+01
-9.228000000000000114e+01,-6.073979938273200219e+01
-9.217999999999999261e+01,-6.067397818704199608e+01
-9.207999999999999829e+01,-6.060815699135199708e+01
-9.198000000000000398e+01,-6.054233579566200518e+01
-9.187999999999999545e+01,-6.047651459997199908e+01
-9.178000000000000114e+01,-6.041069340428200007e+01
-9.167999999999999261e+01,-6.034487220859199397e+01
-9.157999999999999829e+01,-6.027905101290200207e+01
-9.148000000000000398e+01,-6.021322981721200307e+01
-9.137999999999999545e+01,-6.014740862152199696e+01
-9.128000000000000114e+01,-6.008158742583199796e+01
-9.117999999999999261e+01,-6.001576623014199896e+01
-9.107999999999999829e+01,-5.994994503445199996e+01
-9.098000000000000398e+01,-5.988412383876200096e+01
-9.087999999999999545e+01,-5.981830264307199485e+01
-9.078000000000000114e+01,-5.975248144738200295e+01
-9.067999999999999261e+01,-5.968666025169199685e+01
-9.057999999999999829e+01,-5.962083905600199785e+01
-9.048000000000000398e+01,-5.955501786031200595e+01
-9.037999999999999545e+01,-5.948919666462199984e+01
-9.028000000000000114e+01,-5.942337546893200084e+01
-9.017999999999999261e+01,-5.935755427324199474e+01
-9.007999999999999829e+01,-5.929173307755200284e+01
-8.998000000000000398e+01,-5.922591188186200384e+01
-8.987999999999999545e+01,-5.916009068617199773e+01
-8.978000000000000114e+01,-5.909426949048199873e+01
-8.967999999999999261e+01,-5.902844829479199262e+01
-8.957999999999999829e+01,-5.896262709910200073e+01
-8.948000000000000398e+01,-5.889680590341200173e+01
-8.937999999999999545e+01,-5.883098470772199562e+01
-8.928000000000000114e+01,-5.876516351203200372e+01
-8.917999999999999261e+01,-5.869934231634199762e+01
-8.907999999999999829e+01,-5.863352112065199861e+01
-8.898000000000000398e+01,-5.856769992496199961e+01
-8.887999999999999545e+01,-5.850187872927200061e+01
-8.878000000000000114e+01,-5.843605753358200161e+01
-8.867999999999999261e+01,-5.837023633789199550e+01
-8.857999999999999829e+01,-5.830441514220199650e+01
-8.848000000000000398e+01,-5.823859394651200461e+01
-8.837999999999999545e+01,-5.817277275082199850e+01
-8.828000000000000114e+01,-5.810695155513199950e+01
-8.817999999999999261e+01,-5.804113035944199339e+01
-8.807999999999999829e+01,-5.797530916375200150e+01
-8.798000000000000398e+01,-5.790948796806200249e+01
-8.787999999999999545e+01,-5.784366677237199639e+01
-8.778000000000000114e+01,-5.777784557668200449e+01
-8.767999999999999261e+01,-5.771202438099199838e+01
-8.757999999999999829e+01,-5.764620318530199938e+01
-8.748000000000000398e+01,-5.758038198961200038e+01
-8.737999999999999545e+01,-5.751456079392199428e+01
-8.728000000000000114e+01,-5.744873959823200238e+01
-8.717999999999999261e+01,-5.738291840254199627e+01
-8.707999999999999829e+01,-5.731709720685199727e+01
-8.698000000000000398e+01,-5.725127601116200537e+01
-8.687999999999999545e+01,-5.718545481547199927e+01
-8.678000000000000114e+01,-5.711963361978200027e+01
-8.667999999999999261e+01,-5.705381242409199416e+01
-8.657999999999999829e+01,-5.698799122840200226e+01
-8.648000000000000398e+01,-5.692217003271200326e+01
-8.637999999999999545e+01,-5.685634883702199716e+01
-8.628000000000000114e+01,-5.679052764133199815e+01
-8.617999999999999261e+01,-5.672470644564199915e+01
-8.607999999999999829e+01,-5.665888524995200015e+01
-8.598000000000000398e+01,-5.659306405426200115e+01
-8.587999999999999545e+01,-5.652724285857199504e+01
-8.578000000000000114e+01,-5.646142166288200315e+01
-8.567999999999999261e+01,-5.639560046719199704e+01
-8.557999999999999829e+01,-5.632977927150199804e+01
-8.548000000000000398e+01,-5.626395807581200614e+01
-8.537999999999999545e+01,-5.619813688012200004e+01
-8.528000000000000114e+01,-5.613231568443200104e+01
-8.517999999999999261e+01,-5.606649448874199493e+01
-8.507999999999999829e+01,-5.600067329305199593e+01
-8.498000000000000398e+01,-5.593485209736200403e+01
-8.487999999999999545e+01,-5.586903090167199792e+01
-8.478000000000000114e+01,-5.580320970598199892e+01
-8.467999999999999261e+01,-5.573738851029199282e+01
-8.457999999999999829e+01,-5.567156731460200092e+01
-8.448000000000000398e+01,-5.560574611891200192e+01
-8.437999999999999545e+01,-5.553992492322199581e+01
-8.428000000000000114e+01,-5.547410372753200392e+01
-8.417999999999999261e+01,-5.540828253184199781e+01
-8.407999999999999829e+01,-5.534246133615199881e+01
-8.398000000000000398e+01,-5.527664014046199981e+01
-8.387999999999999545e+01,-5.521081894477200080e+01
-8.378000000000000114e+01,-5.514499774908200180e+01
-8.367999999999999261e+01,-5.507917655339199570e+01
-8.357999999999999829e+01,-5.501335535770199670e+01
-8.348000000000000398e+01,-5.494753416201200480e+01
-8.337999999999999545e+01,-5.488171296632199869e+01
-8.328000000000000114e+01,-5.481589177063199969e+01
-8.317999999999999261e+01,-5.475007057494199358e+01
-8.307999999999999829e+01,-5.468424937925200169e+01
-8.298000000000000398e+01,-5.461842818356200269e+01
-8.287999999999999545e+01,-5.455260698787199658e+01
-8.278000000000000114e+01,-5.448678579218200468e+01
-8.267999999999999261e+01,-5.442096459649199858e+01
-8.257999999999999829e+01,-5.435514340080199958e+01
-8.248000000000000398e+01,-5.428932220511200057e+01
-8.237999999999999545e+01,-5.422350100942199447e+01
-8.228000000000000114e+01,-5.415767981373200257e+01
-8.217999999999999261e+01,-5.409185861804199646e+01
-8.207999999999999829e+01,-5.402603742235199746e+01
-8.198000000000000398e+01,-5.396021622666200557e+01
-8.187999999999999545e+01,-5.389439503097199946e+01
-8.178000000000000114e+01,-5.382857383528200046e+01
-8.167999999999999261e+01,-5.376275263959199435e+01
-8.157999999999999829e+01,-5.369693144390200246e+01
-8.148000000000000398e+01,-5.363111024821200346e+01
-8.137999999999999545e+01,-5.356528905252199735e+01
-8.128000000000000114e+01,-5.349946785683199835e+01
-8.117999999999999261e+01,-5.343364666114199224e+01
-8.107999999999999829e+01,-5.336782546545200034e+01
-8.098000000000000398e+01,-5.330200426976200134e+01
-8.087999999999999545e+01,-5.323618307407199524e+01
-8.078000000000000114e+01,-5.317036187838200334e+01
-8.067999999999999261e+01,-5.310454068269199723e+01
-8.057999999999999829e+01,-5.303871948700199823e+01
-8.048000000000000398e+01,-5.297289829131200634e+01
-8.037999999999999545e+01,-5.290707709562200023e+01
-8.028000000000000114e+01,-5.284125589993200123e+01
-8.017999999999999261e+01,-5.277543470424199512e+01
-8.007999999999999829e+01,-5.270961350855199612e+01
-7.998000000000000398e+01,-5.264379231286200422e+01
-7.987999999999999545e+01,-5.257797111717199812e+01
-7.978000000000000114e+01,-5.251214992148199912e+01
-7.967999999999999261e+01,-5.244632872579199301e+01
-7.957999999999999829e+01,-5.238050753010200111e+01
-7.948000000000000398e+01,-5.231468633441200211e+01
-7.937999999999999545e+01,-5.224886513872199600e+01
-7.928000000000000114e+01,-5.218304394303200411e+01
-7.917999999999999261e+01,-5.211722274734199800e+01
-7.907999999999999829e+01,-5.205140155165199900e+01
-7.898000000000000398e+01,-5.198558035596200000e+01
-7.887999999999999545e+01,-5.191975916027200100e+01
-7.878000000000000114e+01,-5.185393796458200200e+01
-7.867999999999999261e+01,-5.178811676889199589e+01
-7.857999999999999829e+01,-5.172229557320199689e+01
-7.848000000000000398e+01,-5.165647437751200499e+01
-7.837999999999999545e+01,-5.159065318182199888e+01
-7.828000000000000114e+01,-5.152483198613199988e+01
-7.817999999999999261e+01,-5.145901079044199378e+01
-7.807999999999999829e+01,-5.139318959475200188e+01
-7.798000000000000398e+01,-5.132736839906200288e+01
-7.787999999999999545e+01,-5.126154720337199677e+01
-7.778000000000000114e+01,-5.119572600768199777e+01
-7.767999999999999261e+01,-5.112990481199199877e+01
-7.757999999999999829e+01,-5.106408361630199977e+01
-7.748000000000000398e+01,-5.099826242061200077e+01
-7.737999999999999545e+01,-5.093244122492199466e+01
-7.728000000000000114e+01,-5.086662002923200276e+01
-7.717999999999999261e+01,-5.080079883354199666e+01
-7.707999999999999829e+01,-5.073497763785199766e+01
-7.698000000000000398e+01,-5.066915644216200576e+01
-7.687999999999999545e+01,-5.060333524647199965e+01
-7.678000000000000114e+01,-5.053751405078200065e+01
-7.667999999999999261e+01,-5.047169285509199455e+01
-7.657999999999999829e+01,-5.040587165940200265e+01
-7.648000000000000398e+01,-5.034005046371200365e+01
-7.637999999999999545e+01,-5.027422926802199754e+01
-7.628000000000000114e+01,-5.020840807233199854e+01
-7.617999999999999261e+01,-5.014258687664199243e+01
-7.607999999999999829e+01,-5.007676568095200054e+01
-7.598000000000000398e+01,-5.001094448526200154e+01
-7.587999999999999545e+01,-4.994512328957199543e+01
-7.578000000000000114e+01,-4.987930209388200353e+01
-7.567999999999999261e+01,-4.981348089819199743e+01
-7.557999999999999829e+01,-4.974765970250199842e+01
-7.548000000000000398e+01,-4.968183850681200653e+01
-7.537999999999999545e+01,-4.961601731112200042e+01
-7.528000000000000114e+01,-4.955019611543200142e+01
-7.517999999999999261e+01,-4.948437491974199531e+01
-7.507999999999999829e+01,-4.941855372405199631e+01
-7.498000000000000398e+01,-4.935273252836200442e+01
-7.487999999999999545e+01,-4.928691133267199831e+01
-7.478000000000000114e+01,-4.922109013698199931e+01
-7.467999999999999261e+01,-4.915526894129199320e+01
-7.457999999999999829e+01,-4.908944774560200131e+01
-7.448000000000000398e+01,-4.902362654991200230e+01
-7.437999999999999545e+01,-4.895780535422199620e+01
-7.428000000000000114e+01,-4.889198415853200430e+01
-7.417999999999999261e+01,-4.882616296284199819e+01
-7.407999999999999829e+01,-4.876034176715199919e+01
-7.398000000000000398e+01,-4.869452057146200019e+01
-7.387999999999999545e+01,-4.862869937577199408e+01
-7.378000000000000114e+01,-4.856287818008200219e+01
-7.367999999999999261e+01,-4.849705698439199608e+01
-7.357999999999999829e+01,-4.843123578870199708e+01
-7.348000000000000398e+01,-4.836541459301200518e+01
-7.337999999999999545e+01,-4.829959339732199908e+01
-7.328000000000000114e+01,-4.823377220163200008e+01
-7.317999999999999261e+01,-4.816795100594199397e+01
-7.307999999999999829e+01,-4.810212981025200207e+01
-7.298000000000000398e+01,-4.803630861456200307e+01
-7.287999999999999545e+01,-4.797048741887199697e+01
-7.278000000000000114e+01,-4.790466622318199796e+01
-7.267999999999999261e+01,-4.783884502749199896e+01
-7.257999999999999829e+01,-4.777302383180199996e+01
-7.248000000000000398e+01,-4.770720263611200096e+01
-7.237999999999999545e+01,-4.764138144042199485e+01
-7.228000000000000114e+01,-4.757556024473200296e+01
-7.217999999999999261e+01,-4.750973904904199685e+01
-7.207999999999999829e+01,-4.744391785335199785e+01
-7.198000000000000398e+01,-4.737809665766200595e+01
-7.187999999999999545e+01,-4.731227546197199985e+01
-7.178000000000000114e+01,-4.724645426628200084e+01
-7.167999999999999261e+01,-4.718063307059199474e+01
-7.157999999999999829e+01,-4.711481187490200284e+01
-7.148000000000000398e+01,-4.704899067921200384e+01
